"","(Intercept)","aspect","dforcore","dfresh","dmarine","elev","pgra","ptcc","pwet","road","slope","df","logLik","AICc","delta","weight"
"784",-5.4166891465785,-0.373434334009514,0.187245395764683,-1.273788829321,0.585208203890861,NA,NA,NA,NA,0.242902166904102,-0.12894906605033,8,-131.166486332844,278.387997503289,7.4970161309509,0.00088316205880289
"608",-5.81305370791898,-0.363298994408092,0.47393501731642,-1.5747101640149,0.500450682366134,0.138185342244637,NA,0.727855201557793,NA,NA,-0.137658544353434,9,-130.161618217899,278.392043775247,7.50106240290921,0.000881377108074147
"413",-5.43990394933189,NA,NA,-1.44212424487521,0.442440019808285,0.274695755404874,NA,NA,-0.285561130851446,0.301264042830643,NA,7,-132.188906373508,278.420593495678,7.5296121233402,0.00086888494711329
"432",-5.51201988571119,-0.310972309736132,0.200541093955462,-1.32962591445827,0.586618375248132,NA,-0.0487275154337039,NA,-0.397763746224118,0.221799952471432,NA,9,-130.183275097951,278.435357535351,7.54437616301294,0.000862494437652436
"280",-5.40179503783759,-0.335641716918893,0.0927868837329018,-1.59386814454366,NA,0.508956642040016,NA,NA,NA,0.340646019544807,NA,7,-132.202685785625,278.448152319913,7.55717094757472,0.000856994334312392
"310",-5.37575923702446,-0.337006283190613,NA,-1.49455311881862,NA,0.461442799455681,-0.212945856396126,NA,NA,0.360592948948498,NA,7,-132.208467375565,278.459715499793,7.56873412745523,0.000852053840207843
"150",-5.3217990181818,-0.329850280354095,NA,-1.54449891724437,NA,0.31283383749521,NA,NA,-0.375067053543624,NA,NA,6,-133.229106824024,278.490286958472,7.59930558613371,0.000839128613252165
"246",-5.40035030954612,-0.288354937494463,NA,-1.48835644314845,NA,-0.0204677395287233,0.0382975519990356,0.534016069762117,-0.516381404972715,NA,NA,8,-131.235625952792,278.526276743184,7.63529537084617,0.000824163634596641
"399",-5.48046598492009,NA,0.211546294696811,-1.34234458455109,0.652267857408471,NA,NA,NA,-0.398460693770783,0.198452034584421,NA,7,-132.267543791585,278.577868331833,7.6868869594951,0.000803175545026682
"128",-5.82272088260871,-0.301376951834732,0.486106673482354,-1.59683540348658,0.534960112618238,0.150990289001933,0.180230814107067,0.777028251490188,NA,NA,NA,9,-130.258271972503,278.585351284456,7.69436991211825,0.000800176097431008
"624",-5.74674192604567,-0.365400341702052,0.453734482537986,-1.5299908778129,0.517363989131678,NA,0.181358066051208,0.788854827478736,NA,NA,-0.152855555610222,9,-130.266781696585,278.60237073262,7.71138936028211,0.00079339571015435
"95",-5.72300866878233,NA,0.439841894643231,-1.55956505607788,0.487670445990918,0.134161262336408,NA,0.683033082587693,NA,NA,NA,7,-132.290102708515,278.622986165693,7.73200479335458,0.0007852596163847
"1015",-5.57431790139306,NA,0.252784390513425,-1.51765133258245,NA,0.0549124866314945,0.0657548333821989,0.850715152383625,-0.494032217371783,0.432391920718521,0.0806113647258023,10,-129.276398946576,278.636927912272,7.74594653993341,0.000779804705933586
"750",-5.45308287151515,-0.356939492729034,NA,-1.49175715363567,0.264025946127041,NA,0.148119178168464,0.399385929588534,-0.476338294618975,NA,-0.177864455923583,9,-130.29786230968,278.66453195881,7.77355058647174,0.000769115757477362
"790",-5.35661895440912,-0.362651646895076,NA,-1.54535814894765,NA,0.481128333038478,NA,NA,NA,0.349790294402799,-0.0560531444254561,7,-132.315392262671,278.673565274006,7.78258390166775,0.000765649758205833
"304",-5.40430436659421,-0.312184787069665,0.181009696459254,-1.24460509987584,0.567852860404877,NA,-0.0522911114751812,NA,NA,0.253163672754104,NA,8,-131.309639963233,278.674304764067,7.78332339172874,0.000765366715342706
"734",-5.45532626471044,-0.360660629805943,NA,-1.43280320097244,0.260421515367304,-0.0755010241315611,NA,0.430192349237615,-0.506557567741583,NA,-0.182978266806714,9,-130.303143617144,278.675094573737,7.78411320139867,0.000765064527997847
"237",-5.40828586419192,NA,NA,-1.46741866452952,0.288909211111017,NA,0.162328713612145,0.424609379617306,-0.473536787343282,NA,NA,7,-132.320634717973,278.684050184608,7.79306881227018,0.000761646376515689
"15",-5.34143038979702,NA,0.231383075204801,-1.30519113933965,0.581423493128175,NA,NA,NA,NA,NA,NA,5,-134.343661697889,278.710224159136,7.8192427867977,0.000751743659786087
"48",-5.37318882415921,-0.30067226795968,0.228629307113923,-1.29378293265154,0.529014332977072,NA,-0.0312315074366451,NA,NA,NA,NA,7,-132.3452730686,278.733326885863,7.84234551352506,0.000743109957136038
"885",-5.37773639408318,NA,NA,-1.4277165507452,NA,0.171280305375465,0.0460752618361195,0.634551348689443,NA,0.463697804695136,0.114015432486427,8,-131.348944394436,278.752913626472,7.86193225413416,0.000735867925977158
"221",-5.412753377917,NA,NA,-1.41595398606163,0.279338078472745,-0.0524389706741305,NA,0.441079155503095,-0.494527809356209,NA,NA,7,-132.362764324549,278.768309397761,7.87732802542268,0.000730225045821968
"717",-5.41390999181627,NA,NA,-1.43265942204298,0.270918259345198,NA,NA,0.399130087187462,-0.472636325283645,NA,0.0401465015746745,7,-132.364196430748,278.771173610159,7.88019223782055,0.000729180034469451
"928",-5.59255590471917,-0.355623861551766,0.226519548221936,-1.50739627967364,0.490161027199888,0.272559064678527,NA,NA,-0.304468850912896,0.278470259185586,-0.110539394183147,10,-129.356380819318,278.796891657757,7.90591028541911,0.000719863520069387
"542",-5.35186136741709,-0.357986067448104,NA,-1.4282535262163,0.365250295562284,0.197984932966659,NA,NA,NA,NA,-0.134594098344188,7,-132.38404549888,278.810871746423,7.91989037408524,0.000714849187769856
"111",-5.66630433723616,NA,0.432106397322905,-1.51425145120712,0.51468523795211,NA,0.200242151211253,0.769004035768153,NA,NA,NA,7,-132.387856315703,278.818493380069,7.92751200773051,0.000712130212508275
"544",-5.4865135201076,-0.360959338127133,0.27100189283757,-1.50598880191835,0.456570965878007,0.234424679686479,NA,NA,NA,NA,-0.14895090533233,8,-131.387694043186,278.830412923973,7.93943155163458,0.000707898700788874
"670",-5.40739084162233,-0.365584594614716,NA,-1.42608128828311,0.400271707595843,0.12211310796131,NA,NA,-0.390712366176027,NA,-0.141220164210816,8,-131.396802729423,278.848630296446,7.95764892410836,0.000701479951203155
"271",-5.36817114608912,NA,0.187554410241471,-1.26633541482885,0.622576922653767,NA,NA,NA,NA,0.232358360369898,NA,6,-133.422757183064,278.877587676551,7.9866063042133,0.000691396613322563
"797",-5.39767587785064,NA,NA,-1.42058211066749,0.398142207606308,0.339870723264309,NA,NA,NA,0.347609145691442,0.134627957158238,7,-132.425387742119,278.893556232901,8.00257486056302,0.000685898289714448
"672",-5.54814053660992,-0.364448698729235,0.269710199868281,-1.51180945508278,0.496018356698078,0.159338658774749,NA,NA,-0.387796567438028,NA,-0.152305544730692,9,-130.414070671199,278.896948681848,8.00596730950991,0.000684735838417022
"591",-5.67624594487722,NA,0.429192693207173,-1.46741396016966,0.495710170885336,NA,NA,0.747729014810679,NA,NA,0.0629103238197895,7,-132.428980255005,278.900741258673,8.00975988633525,0.000683438612127211
"1023",-5.62665460931978,NA,0.305736090204401,-1.47973253709734,0.30624161749667,0.0186393189919845,0.182622958358997,0.726908771732104,-0.481734358706515,0.397707122346942,0.0577119664711243,11,-128.423401074472,278.947796793167,8.05681542082891,0.000667546513423496
"415",-5.55598042610085,NA,0.232263181511443,-1.50606473430385,0.52837414448428,0.294388096885328,NA,NA,-0.29599716119188,0.272265096762849,NA,8,-131.450131193285,278.95528722417,8.06430585183205,0.000665051083751224
"29",-5.31608453491781,NA,NA,-1.43177787345847,0.395375098527715,0.216926067509314,NA,NA,NA,NA,NA,5,-134.469901628076,278.96270401951,8.07172264717218,0.000662589377176387
"31",-5.44703532959975,NA,0.270399404926018,-1.50228393227008,0.485986510188115,0.25180037525079,NA,NA,NA,NA,NA,6,-133.469454581489,278.970982473401,8.08000110106286,0.000659852437687233
"448",-5.58415426425738,-0.303638191013476,0.221833335108995,-1.49102122897826,0.47618215966745,0.281531887586021,-0.0197695609558202,NA,-0.301483738074641,0.2903288175477,NA,10,-129.46550629005,279.015142599221,8.1241612268833,0.000645442525666567
"159",-5.50965583605533,NA,0.273419001430041,-1.50035863629033,0.529861262133678,0.181593467737912,NA,NA,-0.382928077934564,NA,NA,7,-132.521011139064,279.084803026792,8.19382165445376,0.000623348625686001
"157",-5.36949293458607,NA,NA,-1.42144870035022,0.433862382434417,0.146956691944425,NA,NA,-0.379695671884431,NA,NA,6,-133.537237789438,279.106548889299,8.21556751696136,0.000616607712086304
"62",-5.33723535566084,-0.293374943511085,NA,-1.42054679643065,0.360300032780725,0.203642036737856,0.0380740316146071,NA,NA,NA,NA,7,-132.548992355967,279.140765460597,8.24978408825905,0.000606148337314918
"686",-5.38326439498126,-0.373779224361966,NA,-1.35165093241857,0.460683104271035,NA,0.000211843779593129,NA,-0.428114069342131,NA,-0.148130362726648,8,-131.555746607875,279.166518053351,8.27553668101291,0.000598393426089014
"254",-5.42393964823992,-0.27626685578382,NA,-1.43068696318114,0.265795038780693,-0.0565163866325184,0.136240747453533,0.416742092613049,-0.496388751540078,NA,NA,9,-130.571024362569,279.210856064588,8.31987469224998,0.000585273602904118
"190",-5.39212899525976,-0.298184303353144,NA,-1.41289589688898,0.389012563306302,0.128761447027948,0.0144207958881246,NA,-0.389351252011492,NA,NA,8,-131.580570655098,279.216166147796,8.32518477545779,0.000583721738183064
"598",-5.32671757188711,-0.357778897634897,NA,-1.49165455117254,NA,0.104245939150128,NA,0.422836485209073,NA,NA,-0.14899850880195,7,-132.594978442339,279.232737633341,8.34175626100267,0.000578905152062885
"64",-5.46938028180571,-0.290384761180949,0.264898446105462,-1.49167939169867,0.446465449911744,0.239168310433704,0.0201093085656256,NA,NA,NA,NA,8,-131.595089294819,279.245203427238,8.35422205490016,0.000575308117524871
"830",-5.43427374921664,-0.348789177137713,NA,-1.42789271339183,0.382212061095437,0.313299621364835,-0.00516613175800667,NA,NA,0.339489570331125,-0.0883494431888558,9,-130.596184845674,279.261177030798,8.37019565845941,0.000570731546040515
"768",-5.82352556816514,-0.368265029827916,0.464111480583098,-1.62062420801131,0.456339966631051,-0.0422846758645736,0.183418995493911,0.785714146041187,-0.524503607003417,NA,-0.176134957237559,11,-128.589575197598,279.28014503942,8.38916366708207,0.000565344312251596
"1021",-5.49534730716505,NA,NA,-1.41106745688429,0.234550557867228,0.0186144814850812,0.155549194410037,0.656961349870347,-0.447688088894208,0.427545730968576,0.0772366219633842,10,-129.598285780476,279.280701580073,8.38972020773485,0.000565187015591814
"600",-5.44682945490073,-0.362333878899937,0.270994483622033,-1.57936921972177,NA,0.112591007967778,NA,0.523771849894429,NA,NA,-0.167114840712857,8,-131.619854276382,279.294733390364,8.40375201802601,0.000561235594706331
"942",-5.42761734645014,-0.374548826103147,NA,-1.30624012995237,0.508967344813168,NA,-0.0349681436526272,NA,-0.383709085334084,0.247135954260764,-0.120849795655234,9,-130.616274679544,279.301356698537,8.41037532619913,0.000559380050711347
"192",-5.53116817663207,-0.293006688893438,0.265048117736661,-1.49226157515204,0.480303230045126,0.164952920585922,-0.00177675562877554,NA,-0.388198120165442,NA,NA,9,-130.630871406035,279.33055015152,8.4395687791818,0.000551274236206279
"134",-5.17980103146538,-0.359946262870687,NA,-1.34416328198331,NA,NA,NA,NA,-0.446858681634484,NA,NA,5,-134.659267611999,279.341435987356,8.45045461501809,0.000548281846840614
"887",-5.46335500513301,NA,0.225249302493993,-1.48558742012158,NA,0.178943797235252,0.0521478272341541,0.711789831255019,NA,0.448502347158569,0.102202240942147,9,-130.65273566801,279.37427867547,8.48329730313185,0.000539351843989673
"814",-5.33377015022756,-0.370790659973223,NA,-1.23211858142039,0.499370327976325,NA,-0.0364435318259685,NA,NA,0.273611684626974,-0.114076047386448,8,-131.666318897059,279.387662631718,8.4966812593799,0.000535754563135546
"653",-5.33185279663509,NA,NA,-1.31462200940895,0.492713636873061,NA,NA,NA,-0.425549930711109,NA,0.081696776350785,6,-133.678683404388,279.389440119199,8.49845874686116,0.000535278626145383
"85",-5.28195503668986,NA,NA,-1.48651499459655,NA,0.109064900143555,NA,0.459104452913373,NA,NA,NA,5,-134.68355925204,279.390019267438,8.49903789510006,0.000535123645748796
"317",-5.39573978017089,NA,NA,-1.44420589497181,0.421561456081909,0.33140213717838,0.0287691255623682,NA,NA,0.328800237505045,NA,7,-132.687759545414,279.418299839491,8.52731846715295,0.000527610091434666
"688",-5.51013551319156,-0.374359440077104,0.250108560168143,-1.40376459221996,0.567772647410174,NA,-0.021710088870619,NA,-0.437208142619019,NA,-0.160163743283677,9,-130.681795710956,279.432398761361,8.54141738902268,0.000523903803720105
"751",-5.74933268238318,NA,0.448163615081365,-1.58993738438128,0.464658937793268,NA,0.195840378790588,0.749760027118386,-0.502720062364575,NA,0.0416302568753337,9,-130.694690470923,279.458188281295,8.56720690895685,0.000517191559321658
"895",-5.69728637431368,NA,0.369025662245972,-1.50694468629571,0.406053560025578,0.186936273538724,0.188673814032344,0.785675997890077,NA,0.401227363326223,0.102896464293421,10,-129.691434639099,279.466999297318,8.57601792497996,0.000514918079357723
"909",-5.3708177561384,NA,NA,-1.27514043550084,0.545228704527574,NA,NA,NA,-0.376752348889898,0.246005281596406,0.111935952465347,7,-132.713042096677,279.468864942016,8.57788356967819,0.000514437976225614
"614",-5.29615686386319,-0.359814799705927,NA,-1.43289968030625,NA,NA,0.0309617767320453,0.501405374546824,NA,NA,-0.156841040750614,7,-132.714302271032,279.471385290726,8.58040391838836,0.000513790102983055
"87",-5.39399721579758,NA,0.267118355576847,-1.56304405296972,NA,0.116607411467169,NA,0.554951728335147,NA,NA,NA,6,-133.722042771102,279.476158852629,8.5851774802905,0.000512565260848809
"781",-5.28011141943587,NA,NA,-1.21337765855692,0.528745900304867,NA,NA,NA,NA,0.273566358105481,0.11889205653747,6,-133.725748876086,279.483571062596,8.59258969025825,0.000510669155933237
"255",-5.72063490916217,NA,0.434001409197981,-1.57981345004103,0.451932811537131,-0.0266715274897909,0.195069026442661,0.731852989726538,-0.515397346451064,NA,NA,9,-130.713143278742,279.495093896933,8.60411252459522,0.000507735437194714
"438",-5.42273412000837,-0.342210587135297,NA,-1.51364541189987,NA,0.430000553571124,-0.220672334715306,NA,-0.286209680329765,0.33136681631916,NA,8,-131.731636621486,279.518298080573,8.62731670823484,0.000501878685017726
"24",-5.33452711667067,-0.323886254471333,0.145228362262577,-1.60371374433085,NA,0.387759553184571,NA,NA,NA,NA,NA,6,-133.745042177504,279.522157665432,8.63117629309357,0.000500911097252973
"277",-5.29642913087945,NA,NA,-1.55654295167895,NA,0.505202487932158,NA,NA,NA,0.337690347964228,NA,5,-134.753461384674,279.529823532706,8.63884216036837,0.000498994813100032
"408",-5.44964645415676,-0.340264338399034,0.0931245718399478,-1.61806578261871,NA,0.480387071505936,NA,NA,-0.283324005933763,0.309777971126506,NA,8,-131.73763578698,279.530296411561,8.63931503922299,0.000498876844998896
"581",-5.24874954942704,NA,NA,-1.40567830741331,NA,NA,NA,0.523402495662284,NA,NA,0.061830898866759,5,-134.763150829752,279.549202422863,8.65822105052536,0.000494183178941607
"616",-5.41006836499492,-0.364146014849746,0.265931832517755,-1.50688134262353,NA,NA,0.0204242013162819,0.605177473772162,NA,NA,-0.17481331651765,8,-131.765036231062,279.585097299724,8.69411592738578,0.000485392973549558
"173",-5.3369360152754,NA,NA,-1.33256893282887,0.510163495221048,NA,0.0202245148214092,NA,-0.425066555874351,NA,NA,6,-133.777518469579,279.587110249583,8.69612887724458,0.000484904683457862
"893",-5.41253009983718,NA,NA,-1.40542386968792,0.239137608024219,0.148605629389814,0.149719392001233,0.525836104991556,NA,0.435480527808652,0.0984658738238222,9,-130.7659824853,279.600772310049,8.70979093771081,0.000481603572735184
"799",-5.50364740131288,NA,0.216962692551022,-1.47940540361549,0.478658093823298,0.361421281062253,NA,NA,NA,0.321761033097736,0.119680649567754,8,-131.775844233697,279.606713304995,8.71573193265715,0.000480175093237065
"760",-5.570848008233,-0.368307477562227,0.302653945784126,-1.62612027731479,NA,-0.0327020586082732,0.0441262611868451,0.689229825932841,-0.56236482638537,NA,-0.190596218479334,10,-129.77631613054,279.6367622802,8.74578090786201,0.000473014634311716
"735",-5.73298884764255,NA,0.433422100320413,-1.53277820949626,0.435896309124359,-0.018600191169785,NA,0.705643073557046,-0.510720449967334,NA,0.0400243333943203,9,-130.78877750057,279.646362340589,8.75538096825062,0.000470749590273497
"118",-5.310622321947,-0.288583023929422,NA,-1.47895814806455,NA,0.114543607058612,0.0259112162896387,0.406122665959637,NA,NA,NA,7,-132.803214448172,279.649209645007,8.75822827266921,0.000470079883407221
"101",-5.24931145364329,NA,NA,-1.42467792147904,NA,NA,0.0395516734506437,0.542236536727165,NA,NA,NA,5,-134.817249586285,279.657399935928,8.76641856359038,0.00046815877420218
"655",-5.45604112486199,NA,0.247175372317649,-1.36625015942022,0.603293577114067,NA,NA,NA,-0.439666126969793,NA,0.0674803307038271,7,-132.820206109417,279.683192967497,8.7922115951593,0.000462159922468
"583",-5.35453087346358,NA,0.259160196074201,-1.47303054150464,NA,NA,NA,0.626517388117433,NA,NA,0.0462548887555894,6,-133.851112254346,279.734297819116,8.84331644677746,0.000450500216625428
"918",-5.40312364988353,-0.370170631965955,NA,-1.56727969554111,NA,0.451098518585159,NA,NA,-0.284105779604153,0.319241111865615,-0.0610773641254841,8,-131.845348262187,279.745721361974,8.85473998963613,0.000447934397022425
"93",-5.33583548216153,NA,NA,-1.43076724869322,0.280517594781427,0.0940450781513947,NA,0.304954582376548,NA,NA,NA,6,-133.863831769426,279.759736849275,8.86875547693683,0.000444806360635562
"606",-5.37183312983495,-0.352307297054904,NA,-1.4328730602078,0.264215480612513,0.083497408054413,NA,0.283422449606339,NA,NA,-0.157507171418469,8,-131.865675633081,279.786376103763,8.89539473142457,0.000438920988210917
"103",-5.35625512344436,NA,0.262008669531725,-1.48793981236218,NA,NA,0.0256972055938491,0.640161181041279,NA,NA,NA,6,-133.88212618748,279.796325685384,8.90534431304576,0.000436742870444415
"175",-5.46344977764341,NA,0.251416612883855,-1.37949804969402,0.616293862502928,NA,-0.00117167892200123,NA,-0.439597247461701,NA,NA,7,-132.888291740987,279.819364230637,8.92838285829907,0.000431740775809974
"120",-5.4269183785226,-0.285033212782471,0.262546930499868,-1.55963831099458,NA,0.123131724346703,0.0159339751836745,0.501881575204761,NA,NA,NA,8,-131.884816009571,279.824656856741,8.93367548440324,0.000430599764961654
"109",-5.30264543102161,NA,NA,-1.40000915803964,0.300909834415249,NA,0.163305600577135,0.385334700289486,NA,NA,NA,6,-133.899067710398,279.830208731221,8.93922735888265,0.000429406104568369
"429",-5.37821660199124,NA,NA,-1.2970550383014,0.560036111656276,NA,-0.00813628940837538,NA,-0.37902799695389,0.232838262000595,NA,7,-132.896574264227,279.835929277117,8.94494790477938,0.000428179640750407
"622",-5.34381796445412,-0.353847807732517,NA,-1.40776507255638,0.283877779044778,NA,0.144967291667898,0.355276432883822,NA,NA,-0.166505498799787,8,-131.891688363909,279.838401565418,8.94742019307967,0.000427650675997983
"558",-5.28289637865886,-0.370776498733753,NA,-1.28187616860598,0.448934043533502,NA,0.00354176266755936,NA,NA,NA,-0.143335782655964,7,-132.905723185571,279.854227119806,8.96324574746757,0.000424280124280757
"152",-5.3982580524287,-0.330609484991634,0.13947946249318,-1.62952095029157,NA,0.359050785034613,NA,NA,-0.369542155369016,NA,NA,7,-132.917162693507,279.877106135677,8.98612476333898,0.000419454224021511
"589",-5.30719057371406,NA,NA,-1.36255220640101,0.282160546781104,NA,NA,0.357941712067676,NA,NA,0.0513001083538982,6,-133.926946097554,279.885965505531,8.99498413319316,0.000417600283186164
"301",-5.28484877948382,NA,NA,-1.23464595432774,0.541884028978341,NA,-0.00814883060338551,NA,NA,0.260205682629247,NA,6,-133.93517253266,279.902418375743,9.01143700340521,0.000414179013278012
"743",-5.51019179496383,NA,0.298245946497761,-1.59541164455544,NA,NA,0.0440739379007709,0.691911930029591,-0.543048680368717,NA,0.0315943340570563,8,-131.926736772541,279.908498382683,9.01751701034465,0.000412921819545425
"727",-5.51030857141181,NA,0.29799179176434,-1.57870203135481,NA,-0.0133943796750686,NA,0.69438305593366,-0.547416938352749,NA,0.0313399470089728,8,-131.92998990652,279.91500465064,9.02402327830157,0.0004115807121276
"832",-5.54372665659345,-0.350544673983544,0.222587503380645,-1.49269249199814,0.463025954714231,0.336494610047646,-0.00166659600768071,NA,NA,0.311996970146081,-0.102277647240278,10,-129.917877498276,279.919885015672,9.02890364333399,0.000410577604450514
"247",-5.51096558181677,NA,0.300066637729928,-1.59502227502609,NA,-0.0160031806900797,0.0460201588091653,0.71128823191952,-0.550497623127225,NA,NA,8,-131.939235554715,279.933495947031,9.04251457469252,0.000407792918943145
"6",-5.06435807200692,-0.34809312280447,NA,-1.25126670281786,NA,NA,NA,NA,NA,NA,NA,4,-135.961632978162,279.938527306953,9.04754593461467,0.000406768331775747
"925",-5.43736320113918,NA,NA,-1.42323130506638,0.421087206338262,0.285958066781493,NA,NA,-0.279635123174764,0.319718519550561,0.128084674610848,8,-131.95048918042,279.95600319844,9.06502182610188,0.000403229495757352
"758",-5.42063339798491,-0.36680155545992,NA,-1.51422525741256,NA,-0.0367850587902996,0.0491705397555251,0.567866026421666,-0.5260287467543,NA,-0.172987175022367,9,-130.952771689408,279.974350718266,9.08336934592825,0.000399547280874912
"534",-5.26724364265689,-0.37214133840256,NA,-1.53545869532303,NA,0.345270296946449,NA,NA,NA,NA,-0.102679451471673,6,-133.985950674146,280.003974658715,9.11299328637716,0.000393672812077552
"319",-5.50609859494006,NA,0.226106863920081,-1.50496700092643,0.502831026402761,0.35469296951459,0.030927880271603,NA,NA,0.303884130814804,NA,8,-131.981521363299,280.018067564197,9.12708619185923,0.000390908565715131
"525",-5.23277619436535,NA,NA,-1.25637529581714,0.472207596266906,NA,NA,NA,NA,NA,0.08582153551046,5,-135.00977248227,280.042445727899,9.15146435556113,0.000386172670951493
"54",-5.27135512071906,-0.322816571407986,NA,-1.48310319722897,NA,0.325556677684783,-0.161327733970292,NA,NA,NA,NA,6,-134.007401209717,280.046875729858,9.15589435752008,0.000385318244733877
"944",-5.52858212619029,-0.374608297423601,0.206996349660975,-1.35390622499228,0.598325859375019,NA,-0.0407314975031243,NA,-0.398189118785511,0.211282366172801,-0.134715073486711,10,-130.018827884029,280.121785787178,9.23080441483967,0.000371153073249474
"312",-5.42360194913536,-0.337943774848488,0.0994910702111005,-1.54130151536043,NA,0.485857650713773,-0.229734046175752,NA,NA,0.345531104041948,NA,8,-132.046872186035,280.148769209671,9.25778783733244,0.00036617921155741
"126",-5.34897011772169,-0.27777120749119,NA,-1.43610802127413,0.271441669897772,0.0942961648583815,0.128904598442867,0.280427207198276,NA,NA,NA,8,-132.058324968584,280.171674774768,9.28069340242968,0.000362009364428328
"958",-5.47929808548114,-0.356137389820349,NA,-1.43536756940458,0.40296989812065,0.251237512154445,-0.0168132142603541,NA,-0.298987196189044,0.309494654509162,-0.0973255534733822,10,-130.05274608333,280.18962218578,9.29864081344215,0.000358775331334066
"741",-5.36721239520456,NA,NA,-1.49478263333026,NA,NA,0.0492423124671375,0.570519371210108,-0.503092030429303,NA,0.0495534925929391,7,-133.078587747251,280.199956243165,9.30897487082734,0.000356926309989827
"725",-5.3694536240632,NA,NA,-1.4799010806273,NA,-0.0135957622211671,NA,0.572565196129301,-0.50748799920221,NA,0.0492115754213282,7,-133.083112899249,280.209006547161,9.31802517482305,0.00035531481306923
"640",-5.8088882588906,-0.36163525435709,0.480133823968737,-1.60686970773823,0.522422882954093,0.139052933354018,0.182940634846379,0.755062336286913,NA,NA,-0.139660915511494,10,-130.083491347448,280.251112714017,9.3601313416786,0.000347912534469756
"45",-5.23574381656163,NA,NA,-1.27444462838211,0.489202820190868,NA,0.0259359624924619,NA,NA,NA,NA,5,-135.119549059911,280.26199888318,9.37101751084231,0.000346023961611207
"245",-5.36906203323836,NA,NA,-1.49734052899547,NA,-0.0189193789829553,0.0525727678507464,0.596270880890212,-0.51184855364983,NA,NA,7,-133.11199023744,280.266761223543,9.37577985120441,0.000345200999866719
"560",-5.39265008385625,-0.375396329315209,0.235325350574059,-1.31802336973881,0.543273245227721,NA,-0.0230712862411687,NA,NA,NA,-0.157546434061293,8,-132.112841538484,280.280707914568,9.38972654223028,0.000342802167686817
"662",-5.32985363602742,-0.380713363975704,NA,-1.55761969727524,NA,0.314186007360495,NA,NA,-0.37468651352918,NA,-0.104239868922441,7,-133.128784744039,280.300350236741,9.40936886440335,0.000339451930913603
"182",-5.33433131096756,-0.330710102640169,NA,-1.49933459322897,NA,0.290378655820219,-0.179184424386035,NA,-0.379003100323478,NA,NA,7,-133.133233907912,280.309248564486,9.41826719214828,0.000337945008404537
"911",-5.47103944851712,NA,0.203211719803135,-1.32073448805511,0.635716502829004,NA,NA,NA,-0.395816841518315,0.211050463796769,0.0954205624661668,8,-132.134661396376,280.324347630353,9.43336625801464,0.000335403287907479
"816",-5.41913579915451,-0.373698076066958,0.187591626251386,-1.26576480999263,0.577802966291715,NA,-0.0449315498520612,NA,NA,0.243630595623114,-0.128108378498488,9,-131.160756497494,280.390320334437,9.49933896209853,0.00032452004306914
"792",-5.40494943653562,-0.365347681893767,0.0943967811948696,-1.60095721621228,NA,0.506744807911496,NA,NA,NA,0.334863060483828,-0.0603646841185406,8,-132.170234858808,280.395494555216,9.50451318287759,0.00032368155898722
"822",-5.37785923686115,-0.363545028804901,NA,-1.50019158880416,NA,0.459372705167665,-0.211842741670504,NA,NA,0.355874228977405,-0.0538789529737878,8,-132.182664603047,280.420354043695,9.5293726713569,0.000319683180881033
"445",-5.43851245621362,NA,NA,-1.44434790129155,0.444609100569539,0.275210082531251,0.0158557513007049,NA,-0.285247350023996,0.300970993672638,NA,8,-132.18819492113,280.43141467986,9.54043330752154,0.000317920110867717
"127",-5.72233564582718,NA,0.449272732830669,-1.59851560790785,0.513977991081678,0.138672261448993,0.201406538700543,0.717261179142321,NA,NA,NA,8,-132.188476586859,280.431978011317,9.54099663897932,0.000317830576277965
"607",-5.73909837593784,NA,0.44973586571905,-1.55243030973078,0.498435357046969,0.146029860167436,NA,0.697708948987615,NA,NA,0.0743217599466193,8,-132.209232465567,280.473489768735,9.58250839639641,0.000311301713912567
"527",-5.33546106916146,NA,0.226798016326045,-1.29212996769818,0.569136074891156,NA,NA,NA,NA,NA,0.0724280788770151,6,-134.264203072099,280.560479454623,9.66949808228469,0.000298051932110703
"783",-5.36107249050173,NA,0.178907722144044,-1.24491528065811,0.606970568680174,NA,NA,NA,NA,0.245531624514635,0.104745947122886,7,-133.260681594308,280.564143937279,9.67316256494115,0.000297506329033622
"766",-5.44616560407196,-0.360003220938715,NA,-1.45657244242935,0.275043880540147,-0.0775016315180916,0.15192723888077,0.449664761830551,-0.507355984869286,NA,-0.185727517829703,10,-130.245412063512,280.574954146145,9.68397277380694,0.000295902614282997
"431",-5.48124407244827,NA,0.211611113723683,-1.33963156041553,0.649840206904694,NA,-0.0150181529181371,NA,-0.398517035736629,0.198643299157551,NA,8,-132.266887088065,280.588799013731,9.69781764139282,0.000293861321534987
"166",-5.2164054505624,-0.358090145917389,NA,-1.27449478193054,NA,NA,-0.336466992365917,NA,-0.445338487589908,NA,NA,6,-134.282710660296,280.597494631016,9.70651325867743,0.000292586442215539
"927",-5.55006640686974,NA,0.223511389996654,-1.48721400593813,0.506997067478439,0.304133466855408,NA,NA,-0.290117239977623,0.289774139314929,0.112186862677372,9,-131.268017904488,280.604843148426,9.71386177608838,0.000291513376500861
"789",-5.3089402917075,NA,NA,-1.53295045784663,NA,0.509858283355344,NA,NA,NA,0.361621439045269,0.176439674328591,6,-134.2941928168,280.620458944024,9.72947757168555,0.000289246132572864
