"","(Intercept)","aspect","bldg","dforcore","dfresh","dmarine","elev","pfor","pgra","ptcc","pwet","road","slope","df","logLik","AICc","delta","weight"
"676",0,5.16418607412279,5.91251715460954,NA,NA,NA,5.86596276388514,NA,-55.3392108399566,NA,4.2360228071829,NA,NA,7,-107.659838886989,229.372682979847,0,0.0124477785754454
"932",0,5.43339205064661,4.62141710719487,NA,NA,NA,6.86661093420349,NA,-66.7074603676666,-4.01501246223983,4.51085240754323,NA,NA,8,-106.667855589575,229.403892997331,0.0312100174843692,0.0122550386473466
"1700",0,5.19609692696563,5.73362904391453,NA,NA,NA,5.69403522224774,NA,-55.8851680729264,NA,4.44153034132281,2.57471474877542,NA,8,-106.953576762183,229.975335342548,0.602652362700894,0.00920931984541326
"675",0,NA,5.66411320333281,NA,NA,NA,5.69561802733992,NA,-56.9693836017446,NA,3.89702566641249,NA,NA,6,-109.032635090106,230.105005279549,0.732322299701934,0.00863117828573704
"1956",0,5.41188357594648,4.58367271282228,NA,NA,NA,6.69006025334126,NA,-67.192217991721,-3.73481992901245,4.7527892600664,2.34388580591737,NA,9,-106.107933969036,230.301135583738,0.928452603891202,0.00782493850312629
"931",0,NA,4.33013485704986,NA,NA,NA,6.59443142846826,NA,-67.8355719730339,-3.77870946754694,4.05993960912372,NA,NA,7,-108.142442153527,230.337889512922,0.965206533075019,0.00768245311964989
"1699",0,NA,5.50384772977213,NA,NA,NA,5.59483547848218,NA,-57.7208060161617,NA,4.09779367201717,2.50791727173542,NA,7,-108.343760908249,230.740527022367,1.3678440425202,0.00628157131171837
"164",0,4.93450656157775,5.268349517451,NA,NA,NA,4.69630514506811,NA,-56.018226703753,NA,NA,NA,NA,6,-109.367911467419,230.775558034176,1.40287505432883,0.00617250438194528
"692",0,5.19059777254191,5.74855662648458,NA,NA,-1.73364558034734,6.21654940290369,NA,-59.9746820382098,NA,4.00511249220694,NA,NA,8,-107.360853628841,230.789889075864,1.41720609601671,0.00612843325798383
"2980",0,5.29739992985539,4.56131311448408,NA,NA,NA,6.79797367959719,NA,-65.671833132285,-4.10279929433846,4.31825520030269,NA,1.39734743891472,9,-106.466326144552,231.017919934771,1.64523695492349,0.00546805896171865
"2724",0,5.05940720345325,5.90727891563766,NA,NA,NA,5.79128041925173,NA,-54.4538866848988,NA,4.0705704892898,NA,1.26484617085126,8,-107.49392199322,231.056025804621,1.6833428247738,0.00536486260864792
"163",0,NA,5.1501123085952,NA,NA,NA,4.57771757587362,NA,-57.8958989788167,NA,NA,NA,NA,5,-110.531295807358,231.090960409042,1.71827742919513,0.0052719666152594
"996",0,5.46047169118768,4.8964352167099,NA,NA,NA,6.54972498297574,1.57011677377844,-66.8776985304225,-4.74894503981679,4.29006392250579,NA,NA,9,-106.546544723463,231.178357092591,1.8056741127443,0.00504655142029501
"948",0,5.44274667929825,4.60467387726117,NA,NA,-1.09051614219804,6.98062195668922,NA,-69.70661439825,-3.72416160548245,4.2798337626394,NA,NA,9,-106.558438314913,231.202144275492,1.82946129564539,0.00498688532489872
"1955",0,NA,4.3101838188846,NA,NA,NA,6.48270839594622,NA,-68.1575137259244,-3.49144538768318,4.2979035939584,2.29934536485217,NA,8,-107.590771346067,231.249724510316,1.87704153046923,0.00486964682573069
"684",0,5.16799569309735,5.88798322384379,NA,0.69534369210754,NA,5.61785941034872,NA,-56.6311358428094,NA,4.22636230053597,NA,NA,8,-107.617987993437,231.304157805055,1.93147482520831,0.00473889869891992
"940",0,5.42975897504525,4.56677582547326,NA,0.841243596474155,NA,6.54338257143701,NA,-69.654755485593,-4.03367492130457,4.49622088561268,NA,NA,9,-106.609559824081,231.304387293828,1.93170431398048,0.00473835496809364
"740",0,5.16961243007556,5.65818771781274,NA,NA,NA,6.09867448062211,-0.706435782170101,-55.8957281771887,NA,4.37694484623147,NA,NA,8,-107.628483537153,231.325148892488,1.95246591264103,0.00468942147980147
"420",0,5.04918474830857,4.0836062656693,NA,NA,NA,5.44874560596198,NA,-65.9373659070445,-3.55529160558096,NA,NA,NA,7,-108.63642835473,231.325861915329,1.95317893548193,0.00468774994546687
"1716",0,5.26668050503129,5.51116757432867,NA,NA,-1.81476443131776,6.06584571534817,NA,-61.5929286206532,NA,4.21566784046108,2.67990042534437,NA,9,-106.630724700093,231.346717045851,1.97403406600418,0.00463912210260979
"680",0,5.17643101398019,5.91518028277065,0.148095762062871,NA,NA,5.82038325720236,NA,-55.5960283460663,NA,4.24023608697526,NA,NA,8,-107.658039892616,231.384261603413,2.01157862356595,0.00455284752795524
"936",0,5.41503540891058,4.59901473268063,-0.292218663730707,NA,NA,6.96639163520111,NA,-66.0959785113275,-4.06207057948073,4.50887431746732,NA,NA,9,-106.661102399306,231.407472444277,2.03478946442991,0.00450031523750053
"691",0,NA,5.508324724724,NA,NA,-1.71474329792407,6.03175700471012,NA,-61.6832004630442,NA,3.65343373168258,NA,NA,7,-108.736193819741,231.52539284535,2.15270986550249,0.00424264648942745
"3748",0,5.08594260148875,5.73300085722127,NA,NA,NA,5.60476741857374,NA,-54.9681295507428,NA,4.27464160129709,2.64513630494346,1.42250540670217,9,-106.746525978594,231.578319602854,2.20563662300668,0.00413184429493823
"930",0,4.93886607132975,NA,NA,NA,NA,6.57455322461915,NA,-72.4299153406885,-6.04759294422219,3.70321598559779,NA,NA,7,-108.777434736041,231.607874677951,2.23519169810382,0.00407123474365158
"1188",0,4.92990852121908,5.01797590635314,NA,NA,NA,4.53060743467887,NA,-56.6528501659986,NA,NA,2.43477348277808,NA,7,-108.790989945959,231.634985097787,2.26230211793956,0.00401642064966125
"419",0,NA,3.91752593098619,NA,NA,NA,5.30214233961534,NA,-67.8404622008102,-3.49651373612057,NA,NA,NA,6,-109.818882502425,231.677500104188,2.30481712434093,0.00393194265164835
"180",0,4.96491212893724,5.13182157671891,NA,NA,-2.47394947213507,5.26398063214906,NA,-62.7923646789785,NA,NA,NA,NA,7,-108.818612811007,231.690230827883,2.31754784803593,0.00390699390205544
"2020",0,5.47011868622268,5.02760218007868,NA,NA,NA,6.17608196136574,2.49439099006465,-67.7784903176626,-4.90566867697732,4.41084404301397,2.64854111179251,NA,10,-105.830861737299,231.765988877441,2.3933058975941,0.00376176864275872
"4004",0,5.28146372266293,4.54254212295714,NA,NA,NA,6.60218833887544,NA,-66.0883617898854,-3.78200820262463,4.56502498645269,2.37840884156605,1.46659555712205,10,-105.887535236339,231.879335875523,2.50665289567553,0.00355450471003686
"1708",0,5.20398588904105,5.68549581110544,NA,0.760235091006674,NA,5.41625261994059,NA,-57.6344056126122,NA,4.43561106821018,2.59011500392437,NA,9,-106.90391538034,231.893098406345,2.52041542649781,0.00353012918314238
"1187",0,NA,4.93847471054929,NA,NA,NA,4.47307667053222,NA,-58.7089734082725,NA,NA,2.37646328587576,NA,6,-109.960895644508,231.961526388353,2.58884340850614,0.00341139219076114
"1704",0,5.21758814482947,5.74134689926216,0.274606855541702,NA,NA,5.61436384490491,NA,-56.4675146665417,NA,4.45429169668361,2.58336295908882,NA,9,-106.947413370823,231.980094387311,2.60741140746421,0.00337986739198054
"1764",0,5.19602385643303,5.73023028506228,NA,NA,NA,5.6974027154724,-0.00967206496746643,-55.8929622376826,NA,4.44359059647564,2.57348733290883,NA,9,-106.953571251425,231.992410148515,2.61972716866819,0.00335911852222696
"179",0,NA,5.02537124412755,NA,NA,-2.42796666471995,5.13410311748489,NA,-64.6379652291563,NA,NA,NA,NA,6,-109.991002956799,232.021741012936,2.64905803308915,0.00331021506888121
"683",0,NA,5.65778074572856,NA,0.744964035382343,NA,5.42966682384356,NA,-58.3197736340815,NA,3.88048066586753,NA,NA,7,-108.984863240498,232.022731686865,2.6500487070183,0.0033085758030249
"739",0,NA,5.42092707015451,NA,NA,NA,5.91651133078081,-0.67260733529699,-57.5146495373121,NA,4.01664389703005,NA,NA,7,-109.003762116971,232.060529439811,2.68784645996422,0.00324663459088536
"1972",0,5.44834402496342,4.5408223096011,NA,NA,-1.18149055611439,6.8062007857119,NA,-70.8611506732276,-3.39141200685202,4.51294990551614,2.41684028553081,NA,10,-105.981838810784,232.067943024411,2.69526004456381,0.00323462226813078
"2723",0,NA,5.65287381813561,NA,NA,NA,5.67517520351118,NA,-56.8764650409982,NA,3.8504995850588,NA,0.297167209322237,7,-109.023415773179,232.099836752226,2.72715377237938,0.00318344929568796
"679",0,NA,5.66407287478513,-0.00325986450702942,NA,NA,5.6966579893314,NA,-56.9635421915626,NA,3.89698674948744,NA,NA,7,-109.032634208898,232.118273623664,2.74559064381671,0.00315423772236275
"995",0,NA,4.57370431589993,NA,NA,NA,6.27899009029449,1.5247560095363,-68.116587020989,-4.5112497948329,3.86175872093539,NA,NA,8,-108.027648601979,232.12347902214,2.75079604229254,0.00314603886445546
"929",0,NA,NA,NA,NA,NA,6.43645404599152,NA,-73.7776538204345,-5.89022476654505,3.39959110740482,NA,NA,6,-110.041933100226,232.12360129979,2.75091831994266,0.00314584652521545
"947",0,NA,4.33127369342984,NA,NA,-1.10847732460534,6.71049279616256,NA,-70.8235012208049,-3.47868948154841,3.82512661866099,NA,NA,8,-108.028582642035,232.125347102251,2.75266412240393,0.00314310171006275
"2212",0,4.82096208491521,5.3320258719257,NA,NA,NA,4.71273092660784,NA,-55.1282401132006,NA,NA,NA,1.79068831412249,7,-109.040769808728,232.134544823325,2.76186184347767,0.00312868021029535
"1715",0,NA,5.29142357012409,NA,NA,-1.75291695929305,5.94289317930373,NA,-63.206837048083,NA,3.85433179287653,2.5826345190611,NA,8,-108.038337402068,232.144856622318,2.77217364247127,0.00311259056351728
"1964",0,5.41164884871629,4.50979389045403,NA,0.875773896456498,NA,6.34978910203275,NA,-70.6710794927184,-3.75355743388368,4.74272271880618,2.35869782366264,NA,10,-106.044447347144,232.193160097131,2.82047711728424,0.00303831662622506
"939",0,NA,4.29485304516103,NA,0.934719676604323,NA,6.2434252463245,NA,-71.0493610449978,-3.81732271754363,4.03381445720187,NA,NA,8,-108.070720379768,232.209622577718,2.83693959787124,0.00301341015817307
"1960",0,5.4015704593146,4.56810570577933,-0.173305705827818,NA,NA,6.74790999706879,NA,-66.7662121776513,-3.76487028546075,4.75002181427496,2.33829499653032,NA,10,-106.105569426172,232.315404255188,2.94272127534106,0.00285816994784119
"2979",0,NA,4.30065956994067,NA,NA,NA,6.56979350471971,NA,-67.718026731351,-3.79311621122659,3.99654026415801,NA,0.375161502474095,8,-108.127922563275,232.324026944732,2.95134396488498,0.00284587391703947
"935",0,NA,4.30011309304534,-0.400634527124991,NA,NA,6.73380003269754,NA,-67.0082783875766,-3.84085206445216,4.06307859181957,NA,NA,8,-108.12956993659,232.327321691361,2.95463871151438,0.00284118955979349
"418",0,4.73958372400056,NA,NA,NA,NA,5.37885677535898,NA,-70.524277365535,-5.43736002220603,NA,NA,NA,6,-110.171067505698,232.381870110734,3.0091871308874,0.0027647455733582
"1954",0,4.93799021555833,NA,NA,NA,NA,6.345696844832,NA,-73.2584140527491,-5.67554206944614,3.94976514829766,2.31839420196118,NA,8,-108.160649974017,232.389481766215,3.01679878636818,0.00275424342531953
"2740",0,5.07824213505726,5.73052321311209,NA,NA,-1.80969404267701,6.16808123595502,NA,-59.1654788194255,NA,3.82251331460764,NA,1.35580320580673,9,-107.171609039813,232.428485725292,3.05580274544545,0.00270105059501796
"484",0,5.17458835690042,4.59753262249259,NA,NA,NA,4.93489365980256,2.80271746751301,-66.4154495080502,-4.85149813089061,NA,NA,NA,8,-108.207207304343,232.482596426868,3.10991344702057,0.00262895244197136
"1204",0,5.00955480535322,4.80101738622453,NA,NA,-2.5618766959276,5.10028323517796,NA,-64.8802177846469,NA,NA,2.55417226173934,NA,8,-108.212082682898,232.492347183978,3.1196642041306,0.00261616649710042
"436",0,5.09459651335057,4.06706670646513,NA,NA,-2.16273560321221,5.8563387461674,NA,-72.7107063163156,-3.25911449876889,NA,NA,NA,8,-108.221445862468,232.511073543118,3.13839056327097,0.00259178518184282
"1444",0,4.99976297609977,4.03074302825554,NA,NA,NA,5.24164236508643,NA,-65.8579245779821,-3.15990559309513,NA,2.08155190252362,NA,8,-108.228578976189,232.525339770559,3.15265679071206,0.00257336346361707
"2468",0,4.92414016853974,4.06843455392263,NA,NA,NA,5.51125653036712,NA,-65.2445406438771,-3.74261925593578,NA,NA,1.99354011204751,8,-108.235085377793,232.538352573767,3.16566959392003,0.00255667447894297
"417",0,NA,NA,NA,NA,NA,5.30134148988403,NA,-72.578639181508,-5.42237038652211,NA,NA,NA,5,-111.270620012767,232.56960881986,3.19692584001257,0.00251702905429154
"1707",0,NA,5.47638452564758,NA,0.806469203004691,NA,5.30288879187629,NA,-59.4625345663285,NA,4.08683991766421,2.52265868046963,NA,8,-108.287928341231,232.644038500643,3.27135552079585,0.00242507977054281
"172",0,4.92935167994305,5.22565035059685,NA,0.752956349852358,NA,4.39702650113106,NA,-57.5317262683387,NA,NA,NA,NA,7,-109.319971265077,232.692947736022,3.32026475617496,0.0023664946300955
"228",0,4.95654875633989,5.54160760526853,NA,NA,NA,4.49442261412844,0.716015386331502,-55.5415647236942,NA,NA,NA,NA,7,-109.332460171338,232.717925548544,3.3452425686967,0.00233712348896478
"3747",0,NA,5.48953565872807,NA,NA,NA,5.56921348294731,NA,-57.6425196569628,NA,4.03692534111627,2.52227019744613,0.414118829749627,8,-108.325981865907,232.720145549995,3.34746257014837,0.0023345307194499
"1703",0,NA,5.50708122400158,0.142045702424671,NA,NA,5.55233958437025,NA,-58.0243932308506,NA,4.1023630049936,2.5132247938491,NA,8,-108.342094941251,232.752371700684,3.37968872083701,0.00229721568737745
"1763",0,NA,5.48611506792362,NA,NA,NA,5.6118653116908,-0.0493944661451845,-57.759285180672,NA,4.10729429522679,2.50250192438757,NA,8,-108.343613819088,232.755409456358,3.38272647651124,0.00229372914586842
"2019",0,NA,4.69893673556304,NA,NA,NA,5.99224909189162,2.34529073593719,-68.8804254153336,-4.62362554292318,3.99550547664751,2.54755956240665,NA,9,-107.342852092061,232.770971829788,3.39828884994111,0.00227595047041106
"2996",0,5.30413837859295,4.53463864762615,NA,NA,-1.19168395734204,6.93611214029592,NA,-68.945740392773,-3.80497855075091,4.06163999036447,NA,1.47113574659756,10,-106.337028941449,232.778323285742,3.40564030589488,0.00226760005192825
"168",0,4.92571258852524,5.26920454999738,-0.140429003641985,NA,NA,4.74391690616651,NA,-55.7835943471336,NA,NA,NA,NA,7,-109.366230795773,232.785466797415,3.41278381756825,0.00225951518538731
"696",0,5.20969774690477,5.75165505501114,0.284382077367712,NA,-1.74824952895996,6.13161709896304,NA,-60.613359068368,NA,4.0116905129885,NA,NA,9,-107.354192785841,232.793653217348,3.42097023750097,0.00225028541788608
"1012",0,5.47517944743879,5.00048037950398,NA,NA,-1.54303414665649,6.63370174301677,2.19613128802446,-71.3867806499027,-4.68693441900947,3.87687954798461,NA,NA,10,-106.346356794637,232.796978992118,3.42429601227079,0.00224654655616678
"700",0,5.19023403605561,5.74768884648011,NA,0.0622909905224018,-1.71287345680409,6.18862024437873,NA,-60.0508858683525,NA,4.00745668913345,NA,NA,9,-107.36055039085,232.806368427366,3.433685447519,0.00223602437312133
"756",0,5.1914277574084,5.72693287612623,NA,NA,-1.71903599595305,6.23208371160508,-0.0610439825760009,-59.9947799544208,NA,4.01833142073081,NA,NA,9,-107.360640761672,232.80654916901,3.43386618916313,0.00223582231089098
"3044",0,5.32544210660965,4.81968621204262,NA,NA,NA,6.50124749428291,1.47740235324404,-65.8341985153485,-4.78963588193438,4.12179336366567,NA,1.34812057380733,10,-106.358943330545,232.822152063934,3.4494690840865,0.00221844752296924
"1203",0,NA,4.73411588862748,NA,NA,-2.49001239301899,5.02771693875331,NA,-66.5558553827688,NA,NA,2.47422440800785,NA,7,-109.401076607161,232.85515842019,3.48247544034322,0.00218213653579311
"2988",0,5.28759793951385,4.50219262370387,NA,1.0417551997263,NA,6.40935584720292,NA,-69.28677770287,-4.13937509442295,4.29612641217824,NA,1.51317930267734,10,-106.377921900573,232.860109203989,3.48742622414238,0.00217674157276735
"1443",0,NA,3.89859514752971,NA,NA,NA,5.15156679384318,NA,-67.7144796989268,-3.10877306470602,NA,2.05208878138016,NA,7,-109.409295223838,232.871595653545,3.49891267369821,0.00216427588751238
"3764",0,5.14868751748986,5.49028655098178,NA,NA,-1.92076848520289,6.00826867365665,NA,-60.9191837180474,NA,4.0266863446922,2.77016151683875,1.53802717907143,10,-106.390888897335,232.886043197513,3.51336021766573,0.00214869798533927
"435",0,NA,3.9236973922578,NA,NA,-2.1064137862182,5.70012098714301,NA,-74.2618875392394,-3.18316934162545,NA,NA,NA,7,-109.418927436575,232.890860079018,3.51817709917137,0.00214352920040053
"3236",0,4.81451154967719,5.10001246144799,NA,NA,NA,4.53499122657062,NA,-55.8218103738111,NA,NA,2.50643230247932,1.91972707296999,8,-108.419154010642,232.906489839466,3.53380685961889,0.00212684306145363
"2732",0,5.06045074688435,5.88823003879653,NA,0.848649582960647,NA,5.49557914354603,NA,-55.9564031496836,NA,4.05537440041102,NA,1.34928535588453,9,-107.432109405395,232.949486456455,3.57680347660832,0.00208160751924253
"2211",0,NA,5.15679791506218,NA,NA,NA,4.57492552737654,NA,-57.818737575096,NA,NA,NA,0.846475602087802,6,-110.456357014086,232.952449127511,3.57976614766363,0.0020785262428352
"1953",0,NA,NA,NA,NA,NA,6.28548389614431,NA,-74.2498472808149,-5.52460390149772,3.65115144128892,2.25514946530162,NA,7,-109.450826583877,232.954658373623,3.58197539377599,0.00207623152245834
"483",0,NA,4.34369625339102,NA,NA,NA,4.81788842727192,2.59772303938809,-68.372291835305,-4.71597856662578,NA,NA,NA,7,-109.451166851524,232.955338908917,3.58265592907006,0.00207552516822506
"171",0,NA,5.12339243885888,NA,0.823819397786849,NA,4.25615176955545,NA,-59.4972271315981,NA,NA,NA,NA,6,-110.473734806965,232.987204713269,3.61452173342161,0.00204271807885304
"2788",0,5.06060218965145,5.61797315901631,NA,NA,NA,6.05171345580224,-0.80043179916281,-55.0394470161038,NA,4.22153526610614,NA,1.30111017321177,9,-107.45370313277,232.992673911207,3.6199909313595,0.00203713969489855
"2228",0,4.84528243342243,5.18213745786526,NA,NA,-2.52097376857492,5.31552469388922,NA,-61.8915623333862,NA,NA,NA,1.84872945822579,8,-108.471363969564,233.01090975731,3.6382267774631,0.00201864963548393
"1971",0,NA,4.28325837137773,NA,NA,-1.16313781377459,6.59680221909789,NA,-71.6061852459491,-3.15315815464835,4.05595506826166,2.35447989625257,NA,9,-107.467463556353,233.020194758371,3.64751177852423,0.00200929977364243
"2984",0,5.28475411384859,4.54298304986074,-0.216210336792461,NA,NA,6.87033999042544,NA,-65.2339375712808,-4.13761934211493,4.31663131158934,NA,1.38827764061302,10,-106.462632707439,233.029530817722,3.65684783787543,0.00199994216047213
"1004",0,5.45624776599973,4.85483094511956,NA,0.967550484726579,NA,6.17613069065614,1.6872751844295,-70.150135916971,-4.84226063426582,4.26230595794524,NA,NA,10,-106.469717525898,233.043700454639,3.67101747479214,0.00198582300821203
"227",0,NA,5.35668466189091,NA,NA,NA,4.42169473848457,0.554628387789011,-57.5041522183661,NA,NA,NA,NA,6,-110.509948510744,233.059632120826,3.6869491409791,0.00197006711131301
"2728",0,5.07725953538355,5.91282012430693,0.228996571607463,NA,NA,5.72180147194656,NA,-54.8338985656483,NA,4.07690439131169,NA,1.27652990302194,9,-107.489625777818,233.064519201301,3.69183622145405,0.00196525904979424
"167",0,NA,5.15209109578816,-0.214963424327356,NA,NA,4.65248667104163,NA,-57.5259710157693,NA,NA,NA,NA,6,-110.527345158877,233.094425417093,3.72174243724569,0.00193609093961475
"2978",0,4.79245945101771,NA,NA,NA,NA,6.55552134726941,NA,-71.6112965949894,-6.17707893779641,3.5312114000066,NA,1.57939674666117,8,-108.519157992676,233.106497803534,3.73381482368737,0.00192443952109408
"1508",0,5.17373018192169,4.75769933913434,NA,NA,NA,4.49335810494386,3.81418615429973,-66.9420792006259,-4.89202747239675,NA,2.66781751912898,NA,9,-107.511782205498,233.108832056662,3.73614907681485,0.00192219476681967
"1963",0,NA,4.25654276399703,NA,0.966347413072612,NA,6.11875727695499,NA,-71.8160490247145,-3.53172180606529,4.2793832365256,2.3138418969819,NA,9,-107.513406169386,233.112079984437,3.73939700459022,0.0019190757252242
"1000",0,5.43295872061366,4.8775882786678,-0.443444766301677,NA,NA,6.68937296155398,1.64198391572364,-65.998073773878,-4.85502367439166,4.2747920821015,NA,NA,10,-106.531365711121,233.166996825085,3.79431384523841,0.00186709781868176
"956",0,5.43792694287582,4.57485248862745,NA,0.476589919654333,-0.920294399077449,6.77379423479538,NA,-70.947590849995,-3.77870534913557,4.30876466849521,NA,NA,10,-106.542053669682,233.188372742208,3.81568976236051,0.00184724861723907
"132",0,4.75886185256491,4.75005016133708,NA,NA,NA,NA,NA,-50.5702067647729,NA,NA,NA,NA,5,-111.588566563595,233.205501921515,3.83281894166834,0.00183149524771173
"428",0,5.02976818948711,4.00430236142783,NA,0.891911133011254,NA,5.07133749921491,NA,-69.011113434643,-3.57790892213592,NA,NA,NA,8,-108.572465138601,233.213112095383,3.84042911553644,0.0018245394910967
"952",0,5.43164022133427,4.58798556553411,-0.20893284796313,NA,-1.07816501168004,7.05101444349738,NA,-69.2077662279171,-3.76416051255079,4.28008465230578,NA,NA,10,-106.554986380359,233.214238163562,3.84155518371486,0.00182351250230808
"500",0,5.22155153713319,4.79324843883128,NA,NA,-2.7405242080849,5.45429686787159,3.6410659355005,-75.5225960199844,-4.99189846062414,NA,NA,NA,9,-107.568125689554,233.221519024773,3.8488360449262,0.00181688620019941
"4003",0,NA,4.28399626485774,NA,NA,NA,6.45464475790682,NA,-68.0293778244546,-3.49410361563866,4.23054141021571,2.30350709202939,0.413513689626649,9,-107.573153324489,233.231574294645,3.85889131479749,0.00180777448404956
"2036",0,5.53403936322832,5.12118593405588,NA,NA,-1.81467399782698,6.27520974867505,3.26031328048552,-74.0263387393253,-4.82385696130469,3.93264629958147,2.82876190197113,NA,11,-105.558940390427,233.243058590243,3.87037561039548,0.00179742372201826
"1959",0,NA,4.2871940288582,-0.259123280993806,NA,NA,6.57017319805338,NA,-67.538977761646,-3.5345232682863,4.29661112996213,2.28906734961652,NA,9,-107.585414453118,233.256096551901,3.8834135720538,0.00178574446103299
"748",0,5.17316925129593,5.64105675679349,NA,0.679489710847683,NA,5.84021300833569,-0.677789653267576,-57.2546708322867,NA,4.36040655005011,NA,NA,9,-107.588819962643,233.262907570951,3.89022459110436,0.00177967343459779
"944",0,5.3938333501442,4.5183549710006,-0.563058006684719,0.99042210219945,NA,6.68163045229567,NA,-68.9373073376609,-4.13033521797465,4.49021349270234,NA,NA,10,-106.586534680407,233.277334763657,3.90465178381007,0.00176688178118171
"1780",0,5.27356222017578,5.77662983682221,NA,NA,-2.00539010439846,5.85299132179198,0.788633684317061,-61.3839343186103,NA,4.03550295345655,2.79142696674442,NA,10,-106.597734196154,233.299733795152,3.92705081530463,0.00174720395757808
"424",0,5.02631619844822,4.06034292084366,-0.484794733833155,NA,NA,5.62377363061531,NA,-64.9982524818421,-3.62677765984793,NA,NA,NA,8,-108.617095124338,233.302372066857,3.92968908701044,0.00174490067769883
"688",0,5.16596216343442,5.88753420195508,-0.0250521951727781,0.701263306410923,NA,5.62358410093617,NA,-56.5961564499598,NA,4.22556598703423,NA,NA,9,-107.617939799006,233.321147243677,3.94846426382986,0.00172859691456275
"1252",0,4.99920218335508,5.60501436779294,NA,NA,NA,4.05350038412567,1.57067931845173,-55.6157798282928,NA,NA,2.70995509254637,NA,8,-108.632370526602,233.332922871386,3.96023989153932,0.00171844916105724
"131",0,NA,4.70466565157958,NA,NA,NA,NA,NA,-52.2075723324048,NA,NA,NA,NA,4,-112.658486885179,233.33587736204,3.96319438219254,0.00171591246418815
"744",0,5.18260106744494,5.66051414455097,0.161064215185033,NA,NA,6.0507630471017,-0.709559200876621,-56.1926396234692,NA,4.38156488697821,NA,NA,9,-107.626355178461,233.337978002588,3.96529502274134,0.00171411115268051
"1720",0,5.28926430271153,5.51820372541958,0.355994569669587,NA,-1.82325771558301,5.9637209786124,NA,-62.5607727781491,NA,4.23121281569682,2.68546022680748,NA,10,-106.620291968592,233.344849340028,3.97216636018064,0.00170823213956488
"1724",0,5.26594394880886,5.50867297278864,NA,0.0768675187022868,-1.78803524982692,6.03044952152618,NA,-61.7130491002038,NA,4.21888343982582,2.67937840556033,NA,10,-106.630270993768,233.36480739038,3.99212441053285,0.00169127041950837
"4068",0,5.3410953248046,4.9774877334845,NA,NA,NA,6.10457395783377,2.42797582573699,-66.6026456379848,-4.91339423828853,4.2518773227437,2.68264214486926,1.41703994910357,11,-105.62452951315,233.374236835689,4.00155385584205,0.00168331531633494
"946",0,4.9879159579906,NA,NA,NA,-1.14239001982795,6.69502785150895,NA,-76.1308447493281,-5.81826744582877,3.44749132698606,NA,NA,8,-108.657491725871,233.383165269925,4.0104822900775,0.00167581737994555
"3756",0,5.09089456559486,5.68705863819042,NA,0.939914686784639,NA,5.26941731962247,NA,-57.0725367274277,NA,4.2659256880593,2.66944067573933,1.52007415191885,10,-106.67142276374,233.447110930323,4.07442795047623,0.0016230842611167
"1442",0,4.73403297580037,NA,NA,NA,NA,5.12054123447813,NA,-70.6597321373246,-4.93470469462259,NA,2.11395122716595,NA,7,-109.699173020342,233.451351246553,4.07866826670639,0.00161964671121137
"938",0,4.96386811679417,NA,NA,1.02629569982473,NA,6.21390640695691,NA,-76.5497111852312,-6.09732452494319,3.68045114065476,NA,NA,8,-108.692417772746,233.453017363673,4.08033438382586,0.00161829801250535
"244",0,4.98170159650432,5.65504538922443,NA,NA,-2.69670817443656,4.99324352881206,1.32860845213508,-62.0979134935175,NA,NA,NA,NA,8,-108.703829342072,233.475840502325,4.10315752247837,0.00159993566342253
"2467",0,NA,3.87868600256878,NA,NA,NA,5.31539390606141,NA,-67.9324528296445,-3.5712673650569,NA,NA,1.00131099868426,7,-109.714905489148,233.482816184164,4.11013320431738,0.00159436506267889
"2739",0,NA,5.49164416559431,NA,NA,-1.73068029632378,6.01272799317177,NA,-61.6041963260912,NA,3.59392821835895,NA,0.367845455092656,8,-108.722147333468,233.512476485117,4.13979350527043,0.00157089485241509
"427",0,NA,3.84931818403426,NA,1.01713799847836,NA,4.88748702923125,NA,-71.3476281576517,-3.54562280444386,NA,NA,NA,7,-109.735381206166,233.523767618201,4.15108463835412,0.00156205124806287
"934",0,4.90992863260208,NA,-0.780285968159682,NA,NA,6.8210556514729,NA,-70.6132832763261,-6.15757347788673,3.71853266954923,NA,NA,8,-108.727949815452,233.524081449085,4.15139846923844,0.00156180615733036
"695",0,NA,5.50936305987326,0.187752130580535,NA,-1.72938431635328,5.97527652715504,NA,-62.1298737244083,NA,3.65391919199235,NA,NA,8,-108.73327039138,233.534722600942,4.16203962109518,0.00155351851614789
"699",0,NA,5.51008915547557,NA,0.140832229966386,-1.66967864240858,5.9692618144174,NA,-61.847011103016,NA,3.65781162587953,NA,NA,8,-108.734635927643,233.537453673467,4.16477069362014,0.00155139857803525
"755",0,NA,5.50984868407447,NA,NA,-1.71581528236591,6.03068157829568,0.00427298461097749,-61.681979546229,NA,3.65258472705034,NA,NA,8,-108.736192771148,233.540567360478,4.16788438063077,0.00154898517236981
"1196",0,4.93073566886831,4.9479154454613,NA,0.802294305841423,NA,4.20162128655923,NA,-58.6288723045232,NA,NA,2.44699319661787,NA,8,-108.737109001636,233.542399821454,4.16971684160649,0.00154756659490085
"3752",0,5.11304265593936,5.74656942959664,0.369419550134465,NA,NA,5.49962212398599,NA,-55.7245903296046,NA,4.29209961399069,2.65757451750263,1.44212696439166,10,-106.735409136795,233.575083676433,4.20240069658638,0.00152248189822272
