"","spp","samples","var","scale","AICc","delta"
"ptcc240","epfu","60","ptcc","240",267.315369010885,0
"ptcc210","epfu","60","ptcc","210",267.868193759167,0.5528
"ptcc180","epfu","60","ptcc","180",268.414870511456,1.0995
"ptcc150","epfu","60","ptcc","150",269.381418713454,2.066
"ptcc120","epfu","60","ptcc","120",270.134905774474,2.8195
"ptcc090","epfu","60","ptcc","090",270.444530031158,3.1292
"ptcc060","epfu","60","ptcc","060",270.469847672886,3.1545
