"","spp","samples","var","scale","AICc","delta"
"ptcc150","myse","30","ptcc","150",190.758816382259,0
"ptcc120","myse","30","ptcc","120",190.767409118492,0.0086
"ptcc090","myse","30","ptcc","090",190.906385843717,0.1476
"ptcc180","myse","30","ptcc","180",191.000000666162,0.2412
"ptcc210","myse","30","ptcc","210",191.197535361307,0.4387
"ptcc060","myse","30","ptcc","060",191.269169658012,0.5104
"ptcc240","myse","30","ptcc","240",191.281076088809,0.5223
