"","spp","samples","var","scale","AICc","delta"
"ptcc150","myse","70","ptcc","150",225.826317992259,0
"ptcc120","myse","70","ptcc","120",225.844962154487,0.0186
"ptcc090","myse","70","ptcc","090",225.989675192951,0.1634
"ptcc180","myse","70","ptcc","180",226.082457292774,0.2561
"ptcc210","myse","70","ptcc","210",226.306307506303,0.48
"ptcc060","myse","70","ptcc","060",226.38235622756,0.556
"ptcc240","myse","70","ptcc","240",226.414801498408,0.5885
