"","spp","samples","var","scale","AICc","delta"
"ptcc240","epfu","80","ptcc","240",282.217799529287,0
"ptcc210","epfu","80","ptcc","210",282.768445554226,0.5506
"ptcc180","epfu","80","ptcc","180",283.320228813856,1.1024
"ptcc150","epfu","80","ptcc","150",284.268655264146,2.0509
"ptcc120","epfu","80","ptcc","120",285.015602800669,2.7978
"ptcc090","epfu","80","ptcc","090",285.312784891454,3.095
"ptcc060","epfu","80","ptcc","060",285.320716894401,3.1029
