"","spp","samples","var","scale","AICc","delta"
"ptcc240","epfu","40","ptcc","240",246.462991851348,0
"ptcc210","epfu","40","ptcc","210",247.034813496937,0.5718
"ptcc180","epfu","40","ptcc","180",247.588088502166,1.1251
"ptcc150","epfu","40","ptcc","150",248.560525013681,2.0975
"ptcc120","epfu","40","ptcc","120",249.296924424432,2.8339
"ptcc090","epfu","40","ptcc","090",249.584597555504,3.1216
"ptcc060","epfu","40","ptcc","060",249.642663714463,3.1797
