"","spp","samples","var","scale","AICc","delta"
"ptcc150","myse","90","ptcc","150",236.22622049504,0
"ptcc120","myse","90","ptcc","120",236.251662092392,0.0254
"ptcc090","myse","90","ptcc","090",236.407593918063,0.1814
"ptcc180","myse","90","ptcc","180",236.495802545863,0.2696
"ptcc210","myse","90","ptcc","210",236.742902774729,0.5167
"ptcc060","myse","90","ptcc","060",236.811138832475,0.5849
"ptcc240","myse","90","ptcc","240",236.869946977814,0.6437
