"","spp","samples","var","scale","AICc","delta"
"ptcc150","myse","80","ptcc","150",231.319960898106,0
"ptcc120","myse","80","ptcc","120",231.337481006941,0.0175
"ptcc090","myse","80","ptcc","090",231.47508853585,0.1551
"ptcc180","myse","80","ptcc","180",231.588837125234,0.2689
"ptcc210","myse","80","ptcc","210",231.829240378369,0.5093
"ptcc060","myse","80","ptcc","060",231.880985776302,0.561
"ptcc240","myse","80","ptcc","240",231.951364169855,0.6314
