"","spp","samples","var","scale","AICc","delta"
"ptcc240","epfu","20","ptcc","240",210.961426146581,0
"ptcc210","epfu","20","ptcc","210",211.541195254137,0.5798
"ptcc180","epfu","20","ptcc","180",212.120286314386,1.1589
"ptcc150","epfu","20","ptcc","150",213.110578643864,2.1492
"ptcc120","epfu","20","ptcc","120",213.892593364534,2.9312
"ptcc090","epfu","20","ptcc","090",214.212252837995,3.2508
"ptcc060","epfu","20","ptcc","060",214.27270123909,3.3113
