"","spp","samples","var","scale","AICc","delta"
"ptcc240","epfu","50","ptcc","240",257.979394037271,0
"ptcc210","epfu","50","ptcc","210",258.52617028912,0.5468
"ptcc180","epfu","50","ptcc","180",259.060399274932,1.081
"ptcc150","epfu","50","ptcc","150",260.002369072373,2.023
"ptcc120","epfu","50","ptcc","120",260.737208443913,2.7578
"ptcc090","epfu","50","ptcc","090",261.033906887458,3.0545
"ptcc060","epfu","50","ptcc","060",261.074827620358,3.0954
