"","spp","samples","var","scale","AICc","delta"
"ptcc240","epfu","10","ptcc","240",176.109768934811,0
"ptcc210","epfu","10","ptcc","210",176.718914635635,0.6091
"ptcc180","epfu","10","ptcc","180",177.350747696725,1.241
"ptcc150","epfu","10","ptcc","150",178.391554700229,2.2818
"ptcc120","epfu","10","ptcc","120",179.221406290606,3.1116
"ptcc090","epfu","10","ptcc","090",179.606233696648,3.4965
"ptcc060","epfu","10","ptcc","060",179.699284744064,3.5895
