"","spp","samples","var","scale","AICc","delta"
"ptcc240","epfu","90","ptcc","240",288.421186274998,0
"ptcc210","epfu","90","ptcc","210",288.96289763663,0.5417
"ptcc180","epfu","90","ptcc","180",289.49387983877,1.0727
"ptcc150","epfu","90","ptcc","150",290.420479014944,1.9993
"ptcc120","epfu","90","ptcc","120",291.145666162859,2.7245
"ptcc060","epfu","90","ptcc","060",291.424986422056,3.0038
"ptcc090","epfu","90","ptcc","090",291.430681151438,3.0095
