"","spp","samples","var","scale","AICc","delta"
"ptcc240","epfu","30","ptcc","240",231.764042398873,0
"ptcc210","epfu","30","ptcc","210",232.357790945024,0.5937
"ptcc180","epfu","30","ptcc","180",232.930560199875,1.1665
"ptcc150","epfu","30","ptcc","150",233.908612143127,2.1446
"ptcc120","epfu","30","ptcc","120",234.634239114916,2.8702
"ptcc090","epfu","30","ptcc","090",234.918710125038,3.1547
"ptcc060","epfu","30","ptcc","060",234.961432188897,3.1974
