"","spp","samples","var","scale","AICc","delta"
"ptcc150","myse","1","ptcc","150",64.2398908244778,0
"ptcc180","myse","1","ptcc","180",64.292333639941,0.0524
"ptcc120","myse","1","ptcc","120",64.379522503948,0.1396
"ptcc090","myse","1","ptcc","090",64.4038471962896,0.164
"ptcc210","myse","1","ptcc","210",64.4392700783787,0.1994
"ptcc240","myse","1","ptcc","240",64.5189775142045,0.2791
"ptcc060","myse","1","ptcc","060",64.6541607161417,0.4143
